대분류코드,대분류코드명,중분류코드,중분류코드명,소분류코드,소분류코드명
LB,농림수산식품,LB17,식품과학,LB1708,식품위생/품질관리
LB,농림수산식품,LB17,식품과학,LB1709,효소/생물전환 반응
LB,농림수산식품,LB17,식품과학,LB1799,달리 분류되지 않는 식품과학
LB,농림수산식품,LB18,식품영양과학,LB1801,기능성식품
LB,농림수산식품,LB18,식품영양과학,LB1802,영양유전체학
LB,농림수산식품,LB18,식품영양과학,LB1803,영양대사조절
LB,농림수산식품,LB18,식품영양과학,LB1804,맞춤형 영양식품
LB,농림수산식품,LB18,식품영양과학,LB1805,식품의 영양기능성평가
LB,농림수산식품,LB18,식품영양과학,LB1806,식품영양정보 구축/활용
LB,농림수산식품,LB18,식품영양과학,LB1807,식품영양정책
LB,농림수산식품,LB18,식품영양과학,LB1899,달리 분류되지 않는 식품영양과학
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1901,식품조리과학
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1902,식품조리법 개발/표준화
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1903,식품(식재료)구매/조리
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1904,급식/외식상품개발
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1905,외식 운영관리
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1906,식품산업통계
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1907,식품산업 마케팅
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1908,식품문화콘텐츠
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1909,지역식품개발/활용
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1910,지역사회 식생활개선
LB,농림수산식품,LB19,식품조리/외식/식생활개선,LB1999,달리 분류되지 않는 식품조리/외식/식생활개선
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2001,농림수산식품 경영/경제
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2002,농림수산식품 유통
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2003,농림수산식품 정보
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2004,농업 금융/보험
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2005,농촌 사회/문화
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2006,농어업/농어촌 정책
LB,농림수산식품,LB20,농림수산식품경영/정보 등,LB2099,달리 분류되지 않는 농림수산식품 경영/정보 등
LB,농림수산식품,LB99,기타 농림수산식품,LB9999,달리 분류되지 않는 농림수산식품
LC,보건의료,LC01,기초의과학,LC0101,생리학
LC,보건의료,LC01,기초의과학,LC0102,생물리학
LC,보건의료,LC01,기초의과학,LC0103,생화학
LC,보건의료,LC01,기초의과학,LC0104,분자세포생물학
LC,보건의료,LC01,기초의과학,LC0105,미생물/기생생물학
LC,보건의료,LC01,기초의과학,LC0106,면역학
LC,보건의료,LC01,기초의과학,LC0107,해부/조직/발생학
LC,보건의료,LC01,기초의과학,LC0108,약리학
LC,보건의료,LC01,기초의과학,LC0109,기초병리학
LC,보건의료,LC01,기초의과학,LC0110,유전학
LC,보건의료,LC01,기초의과학,LC0111,오믹스학
LC,보건의료,LC01,기초의과학,LC0112,생물정보학
LC,보건의료,LC01,기초의과학,LC0113,세포 및 조직 보존학
LC,보건의료,LC01,기초의과학,LC0199,달리 분류되지 않는 기초의과학
LC,보건의료,LC02,임상의학,LC0201,심장/혈관학
LC,보건의료,LC02,임상의학,LC0202,소화기학
LC,보건의료,LC02,임상의학,LC0203,호흡기학
LC,보건의료,LC02,임상의학,LC0204,내분비학
LC,보건의료,LC02,임상의학,LC0205,혈액/종양학
LC,보건의료,LC02,임상의학,LC0206,비뇨기/신장학
LC,보건의료,LC02,임상의학,LC0207,감염학
LC,보건의료,LC02,임상의학,LC0208,신경과학
LC,보건의료,LC02,임상의학,LC0209,정신의학
LC,보건의료,LC02,임상의학,LC0210,근골격학
LC,보건의료,LC02,임상의학,LC0211,생식기학
LC,보건의료,LC02,임상의학,LC0212,피부/감각기학
LC,보건의료,LC02,임상의학,LC0213,소아/산부인과학
LC,보건의료,LC02,임상의학,LC0214,진단병리학
LC,보건의료,LC02,임상의학,LC0215,진단검사의학
LC,보건의료,LC02,임상의학,LC0216,영상의학
LC,보건의료,LC02,임상의학,LC0217,마취과학
LC,보건의료,LC02,임상의학,LC0218,알레르기/임상면역학
LC,보건의료,LC02,임상의학,LC0219,수면의학
LC,보건의료,LC02,임상의학,LC0220,예방의학
LC,보건의료,LC02,임상의학,LC0221,응급의학
LC,보건의료,LC02,임상의학,LC0222,법의학
LC,보건의료,LC02,임상의학,LC0223,가정의학
LC,보건의료,LC02,임상의학,LC0224,산업의학
LC,보건의료,LC02,임상의학,LC0225,핵의학
LC,보건의료,LC02,임상의학,LC0299,달리 분류되지 않는 임상의학
LC,보건의료,LC03,신약·의약품개발,LC0301,의약품 합성/탐색
LC,보건의료,LC03,신약·의약품개발,LC0302,의약품 모델링
LC,보건의료,LC03,신약·의약품개발,LC0303,약효검색
LC,보건의료,LC03,신약·의약품개발,LC0304,체내동태/약물 대사연구
LC,보건의료,LC03,신약·의약품개발,LC0305,임상약리
LC,보건의료,LC03,신약·의약품개발,LC0309,약물전달시스템
LC,보건의료,LC03,신약·의약품개발,LC0310,단백질의약품
LC,보건의료,LC03,신약·의약품개발,LC0311,효소의약품
LC,보건의료,LC03,신약·의약품개발,LC0312,유전자의약품
LC,보건의료,LC03,신약·의약품개발,LC0313,저분자의약품
LC,보건의료,LC03,신약·의약품개발,LC0314,천연물의약품
LC,보건의료,LC03,신약·의약품개발,LC0315,치료용항체
LC,보건의료,LC03,신약·의약품개발,LC0316,백신
LC,보건의료,LC03,신약·의약품개발,LC0317,세포/조직치료제
LC,보건의료,LC03,신약·의약품개발,LC0318,시약/진단제
LC,보건의료,LC03,신약·의약품개발,LC0319,바이오생체재료
LC,보건의료,LC03,신약·의약품개발,LC0320,바이오인공장기
LC,보건의료,LC03,신약·의약품개발,LC0321,기능성화장품 개발
LC,보건의료,LC03,신약·의약품개발,LC0322,의약품 제형개발기술
LC,보건의료,LC03,신약·의약품개발,LC0323,의약품 생산기술
LC,보건의료,LC03,신약·의약품개발,LC0324,안정성평가기술
LC,보건의료,LC03,신약·의약품개발,LC0399,달리 분류되지 않는 신약·의약품개발
LC,보건의료,LC04,의료기기,LC0401,생체신호 측정/진단기기
LC,보건의료,LC04,의료기기,LC0402,임상화학/생물 분석기기
LC,보건의료,LC04,의료기기,LC0403,지능형 판독시스템
LC,보건의료,LC04,의료기기,LC0404,중재적 치료기기
LC,보건의료,LC04,의료기기,LC0405,방사선 치료기기
LC,보건의료,LC04,의료기기,LC0406,수술용 치료기기
LC,보건의료,LC04,의료기기,LC0407,수술용 로봇
LC,보건의료,LC04,의료기기,LC0408,분자유전 진단기기
LC,보건의료,LC04,의료기기,LC0409,초음파 진단기기
LC,보건의료,LC04,의료기기,LC0410,X-ray/CT
LC,보건의료,LC04,의료기기,LC0411,MRI
LC,보건의료,LC04,의료기기,LC0412,핵의학/분자영상 진단기기
LC,보건의료,LC04,의료기기,LC0413,신체기능 복원기기
LC,보건의료,LC04,의료기기,LC0414,임플란트
LC,보건의료,LC04,의료기기,LC0415,전자기계식 인공장기
LC,보건의료,LC04,의료기기,LC0416,생체재료
LC,보건의료,LC04,의료기기,LC0417,의료용 소재
LC,보건의료,LC04,의료기기,LC0418,재활훈련기기
LC,보건의료,LC04,의료기기,LC0419,이동지원기기
LC,보건의료,LC04,의료기기,LC0420,생활지원기기/시스템
LC,보건의료,LC04,의료기기,LC0421,인지/감각기능 지원기기
LC,보건의료,LC04,의료기기,LC0499,달리 분류되지 않는 의료기기
LC,보건의료,LC06,의료정보/ 시스템,LC0601,의료정보 표준화
LC,보건의료,LC06,의료정보/ 시스템,LC0602,의료정보 보안
LC,보건의료,LC06,의료정보/ 시스템,LC0603,병원의료정보시스템/설비
LC,보건의료,LC06,의료정보/ 시스템,LC0604,원격/재택의료
LC,보건의료,LC06,의료정보/ 시스템,LC0605,의학지식표현
LC,보건의료,LC06,의료정보/ 시스템,LC0606,u-Health 서비스 관련기술(u-EHR)
LC,보건의료,LC06,의료정보/ 시스템,LC0699,달리 분류되지 않는 의료정보/시스템
LC,보건의료,LC07,한의과학,LC0701,한의기초과학
LC,보건의료,LC07,한의과학,LC0702,한의임상과학
LC,보건의료,LC07,한의과학,LC0703,한약/한약제제개발
LC,보건의료,LC07,한의과학,LC0704,한방용 치료기기
LC,보건의료,LC07,한의과학,LC0705,한방용 진단기기
LC,보건의료,LC07,한의과학,LC0706,한의정보표준화시스템
LC,보건의료,LC07,한의과학,LC0799,달리 분류되지 않는 한의과학
LC,보건의료,LC08,보건학,LC0801,만성병역학
LC,보건의료,LC08,보건학,LC0802,감염병역학
LC,보건의료,LC08,보건학,LC0803,분자/유전체역학
LC,보건의료,LC08,보건학,LC0804,보건통계
LC,보건의료,LC08,보건학,LC0805,보건정보관리
LC,보건의료,LC08,보건학,LC0806,노인 및 가족보건
LC,보건의료,LC08,보건학,LC0807,보건영양/영양역학
LC,보건의료,LC08,보건학,LC0808,산업보건
LC,보건의료,LC08,보건학,LC0809,환경관련 질환평가/관리
LC,보건의료,LC08,보건학,LC0810,보건정책
LC,보건의료,LC08,보건학,LC0811,보건경제/경영/사회
LC,보건의료,LC08,보건학,LC0812,건강증진/보건교육
LC,보건의료,LC08,보건학,LC0899,달리 분류되지 않는 보건학
LC,보건의료,LC09,간호과학,LC0901,임상간호 중재
LC,보건의료,LC09,간호과학,LC0902,지역사회/보건간호 중재
LC,보건의료,LC09,간호과학,LC0903,간호관리
LC,보건의료,LC09,간호과학,LC0904,간호진단 지표 평가기술
LC,보건의료,LC09,간호과학,LC0905,간호기기 개발기술
LC,보건의료,LC09,간호과학,LC0906,간호정보표준화/보안
LC,보건의료,LC09,간호과학,LC0999,달리 분류되지 않는 간호과학
LC,보건의료,LC10,치의과학,LC1001,치의학
LC,보건의료,LC10,치의과학,LC1002,구강생물학
LC,보건의료,LC10,치의과학,LC1003,구강병리학
LC,보건의료,LC10,치의과학,LC1004,구강보건학/예방치과학
LC,보건의료,LC10,치의과학,LC1005,치과생체재료학
LC,보건의료,LC10,치의과학,LC1006,구강종양학
LC,보건의료,LC10,치의과학,LC1007,치과교정학
LC,보건의료,LC10,치의과학,LC1008,구강내과학/구강악안면방사선학
LC,보건의료,LC10,치의과학,LC1009,구강악안면외과/성형재건외과학
LC,보건의료,LC10,치의과학,LC1010,치과수복학
LC,보건의료,LC10,치의과학,LC1011,치주과학
LC,보건의료,LC10,치의과학,LC1012,치과의료기기
LC,보건의료,LC10,치의과학,LC1099,달리 분류되지 않는 치의과학
LC,보건의료,LC11,식품안전관리,LC1101,식품안전성평가
LC,보건의료,LC11,식품안전관리,LC1102,식품기준규격관리
LC,보건의료,LC11,식품안전관리,LC1103,식품미생물/식중독관리
LC,보건의료,LC11,식품안전관리,LC1104,식품 중 농약/동물용의약품 등 잔류물질 관리
LC,보건의료,LC11,식품안전관리,LC1105,식품중금속
LC,보건의료,LC11,식품안전관리,LC1106,식품 유해물질관리
LC,보건의료,LC11,식품안전관리,LC1109,식품위해성 평가관리
LC,보건의료,LC11,식품안전관리,LC1110,장애개선 기능성식품개발
LC,보건의료,LC11,식품안전관리,LC1111,영양기능식품 안전성평가
LC,보건의료,LC11,식품안전관리,LC1112,바이오식품관리
LC,보건의료,LC11,식품안전관리,LC1113,부정·불량식품 관리
LC,보건의료,LC11,식품안전관리,LC1114,식품 기구·용기·포장 관리
LC,보건의료,LC11,식품안전관리,LC1115,식품첨가물/기구 등 살균소독제 관리
LC,보건의료,LC11,식품안전관리,LC1199,달리 분류되지 않는 식품안전관리
LC,보건의료,LC12,영양관리,LC1201,영양기능식품 기준규격관리
LC,보건의료,LC12,영양관리,LC1202,영양기능식품 표시개선/정보관리
LC,보건의료,LC12,영양관리,LC1203,영양조사/평가/모니터링
LC,보건의료,LC12,영양관리,LC1204,영양성분 데이터베이스
LC,보건의료,LC12,영양관리,LC1205,생애주기영양관리
LC,보건의료,LC12,영양관리,LC1206,임상영양
LC,보건의료,LC12,영양관리,LC1207,지역사회영양관리
LC,보건의료,LC12,영양관리,LC1208,단체급식 관리/급식경영
LC,보건의료,LC12,영양관리,LC1209,영양교육/상담
LC,보건의료,LC12,영양관리,LC1210,식생활 교육/교육매체 개발
LC,보건의료,LC12,영양관리,LC1211,영양지원정책
LC,보건의료,LC12,영양관리,LC1299,달리 분류되지 않는 영양관리
LC,보건의료,LC13,의약품안전관리,LC1301,의약품기준규격관리 및 품질/안전성 평가
LC,보건의료,LC13,의약품안전관리,LC1302,항생항암의약품관리
LC,보건의료,LC13,의약품안전관리,LC1303,기관계용의약품관리
LC,보건의료,LC13,의약품안전관리,LC1304,마약 신경계 의약품관리
LC,보건의료,LC13,의약품안전관리,LC1305,생물학적 동등성/품질동등성평가
LC,보건의료,LC13,의약품안전관리,LC1307,생약기준규격관리/안전성평가
LC,보건의료,LC13,의약품안전관리,LC1308,한약재 생리활성성분 분류/효능/규격평가
LC,보건의료,LC13,의약품안전관리,LC1309,생물의약품 국가표준품 확립관리
LC,보건의료,LC13,의약품안전관리,LC1310,백신 안전관리
LC,보건의료,LC13,의약품안전관리,LC1311,혈액제제 안전관리
LC,보건의료,LC13,의약품안전관리,LC1312,유전자재조합의약품 안전관리
LC,보건의료,LC13,의약품안전관리,LC1313,세포치료제 안전관리
LC,보건의료,LC13,의약품안전관리,LC1314,유전자치료제 안전관리
LC,보건의료,LC13,의약품안전관리,LC1315,인체조직이식제 안전관리
LC,보건의료,LC13,의약품안전관리,LC1316,생물진단의약품 평가관리
LC,보건의료,LC13,의약품안전관리,LC1317,의약외품 안전관리
LC,보건의료,LC13,의약품안전관리,LC1318,화장품 안전관리
LC,보건의료,LC13,의약품안전관리,LC1399,달리 분류되지 않는 의약품안전관리
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1401,의료기기 기준규격
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1402,의료기기 평가기술 개발
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1403,의료기기 성능/유효성 평가
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1404,첨단융합기술의료기기·S/W 평가
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1405,의료용 방사선 품질/안전관리
LC,보건의료,LC14,의료기기·S/W 안전관리,LC1499,달리 분류되지 않는 의료기기·S/W 안전관리
LC,보건의료,LC15,독성·안전성 평가·관리,LC1501,일반독성
LC,보건의료,LC15,독성·안전성 평가·관리,LC1502,생식독성
LC,보건의료,LC15,독성·안전성 평가·관리,LC1503,유전독성
LC,보건의료,LC15,독성·안전성 평가·관리,LC1504,면역독성
LC,보건의료,LC15,독성·안전성 평가·관리,LC1505,내분비계장애평가
LC,보건의료,LC15,독성·안전성 평가·관리,LC1506,독성평가기술
LC,보건의료,LC15,독성·안전성 평가·관리,LC1507,안전성 약리
LC,보건의료,LC15,독성·안전성 평가·관리,LC1508,독성위해평가/위해관리
LC,보건의료,LC15,독성·안전성 평가·관리,LC1509,독성유전체기반
LC,보건의료,LC15,독성·안전성 평가·관리,LC1510,약물유전체기반
LC,보건의료,LC15,독성·안전성 평가·관리,LC1511,약동약력학기반
LC,보건의료,LC15,독성·안전성 평가·관리,LC1512,분자생물학적 안전성/유효성평가
LC,보건의료,LC15,독성·안전성 평가·관리,LC1513,독성정보학기술
LC,보건의료,LC15,독성·안전성 평가·관리,LC1514,임상평가기술
LC,보건의료,LC15,독성·안전성 평가·관리,LC1515,바이오메디기반기술
LC,보건의료,LC15,독성·안전성 평가·관리,LC1516,질환모델동물활용기반기술
LC,보건의료,LC15,독성·안전성 평가·관리,LC1517,대사체기술응용 안전성평가
LC,보건의료,LC15,독성·안전성 평가·관리,LC1518,나노물질 독성평가
LC,보건의료,LC15,독성·안전성 평가·관리,LC1519,독성병리
LC,보건의료,LC15,독성·안전성 평가·관리,LC1520,실험동물 자원·품질관리
LC,보건의료,LC15,독성·안전성 평가·관리,LC1599,달리 분류되지 않는 독성·안전성 평가·관리
LC,보건의료,LC99,기타 보건의료,LC9999,달리 분류되지 않는 보건의료
,수학,NA01,대수학,NA0101,선형대수
,수학,NA01,대수학,NA0102,수리논리학/집합론
,수학,NA01,대수학,NA0103,수론
,수학,NA01,대수학,NA0104,군/표현
,수학,NA01,대수학,NA0105,대수기하/가환환
,수학,NA01,대수학,NA0106,결합환
,수학,NA01,대수학,NA0107,리대수/비결합환
,수학,NA01,대수학,NA0199,달리 분류되지 않는 대수학
,수학,NA02,해석학,NA0201,고전/조화해석
,수학,NA02,해석학,NA0202,복소해석
,수학,NA02,해석학,NA0203,함수해석
,수학,NA02,해석학,NA0204,변분론/비선형해석
,수학,NA02,해석학,NA0205,동력계/상미분방정식
,수학,NA02,해석학,NA0206,편미분방정식
,수학,NA02,해석학,NA0207,대역해석학/다양체위의 해석학
,수학,NA02,해석학,NA0299,달리 분류되지 않는 해석학
,수학,NA03,위상수학,NA0301,일반위상수학
,수학,NA03,위상수학,NA0302,대수적위상수학
,수학,NA03,위상수학,NA0303,기하위상수학/미분위상수학
,수학,NA03,위상수학,NA0304,리군/위상군
,수학,NA03,위상수학,NA0399,달리 분류되지 않는 위상수학
,수학,NA04,기하학,NA0401,고전/일반기하
,수학,NA04,기하학,NA0402,볼록기하/이산기하
,수학,NA04,기하학,NA0403,미분기하
,수학,NA04,기하학,NA0404,복소기하
,수학,NA04,기하학,NA0405,사교기하
,수학,NA04,기하학,NA0499,달리 분류되지 않는 기하학
,수학,NA05,응용수학,NA0501,연속체역학
,수학,NA05,응용수학,NA0502,수치해석
,수학,NA05,응용수학,NA0503,수리계획법/최적화이론
,수학,NA05,응용수학,NA0504,과학/공학의 수학적 방법론
,수학,NA05,응용수학,NA0505,금융수학
,수학,NA05,응용수학,NA0506,바이오수학
,수학,NA05,응용수학,NA0507,통신수학
,수학,NA05,응용수학,NA0508,수리물리
,수학,NA05,응용수학,NA0509,보험수학
,수학,NA05,응용수학,NA0510,계산수학
,수학,NA05,응용수학,NA0511,인공지능수학/데이터사이언스수학
,수학,NA05,응용수학,NA0599,달리 분류되지 않는 응용수학
,수학,NA06,이산/정보수학,NA0601,조합수학/그래프이론
,수학,NA06,이산/정보수학,NA0602,알고리즘
,수학,NA06,이산/정보수학,NA0603,암호론/부호론
,수학,NA06,이산/정보수학,NA0604,정보이론
,수학,NA06,이산/정보수학,NA0699,달리 분류되지 않는 이산/정보수학
,수학,NA07,통계이론,NA0701,모수추론
,수학,NA07,통계이론,NA0702,비모수추론
,수학,NA07,통계이론,NA0703,베이지안추론
,수학,NA07,통계이론,NA0705,분포이론
,수학,NA07,통계이론,NA0799,달리 분류되지 않는 통계이론
,수학,NA08,통계 방법론·계산,NA0801,선형모형
,수학,NA08,통계 방법론·계산,NA0802,실험계획
,수학,NA08,통계 방법론·계산,NA0803,다변량통계
,수학,NA08,통계 방법론·계산,NA0804,시계열/공간자료분석
,수학,NA08,통계 방법론·계산,NA0805,생존분석
,수학,NA08,통계 방법론·계산,NA0806,표본조사
,수학,NA08,통계 방법론·계산,NA0808,통계계산
,수학,NA08,통계 방법론·계산,NA0899,달리 분류되지 않는 통계 방법론·계산
,수학,NA09,응용통계,NA0901,의학/생물통계
,수학,NA09,응용통계,NA0902,경제/경영통계
,수학,NA09,응용통계,NA0903,금융/보험통계
,수학,NA09,응용통계,NA0904,사회/심리통계
,수학,NA09,응용통계,NA0905,환경통계
,수학,NA09,응용통계,NA0906,공업통계
,수학,NA09,응용통계,NA0999,달리 분류되지 않는 응용통계
,수학,NA10,확률/확률과정,NA1001,확률론
,수학,NA10,확률/확률과정,NA1002,확률과정
,수학,NA10,확률/확률과정,NA1003,확률극한이론
,수학,NA10,확률/확률과정,NA1005,확률해석학
,수학,NA10,확률/확률과정,NA1006,응용확률
,수학,NA10,확률/확률과정,NA1099,달리 분류되지 않는 확률/확률과정
,수학,NA99,기타 수학,NA9999,달리 분류되지 않는 수학
NB,물리학,NB01,입자/장물리,NB0101,입자물리현상론
NB,물리학,NB01,입자/장물리,NB0102,장이론/끈이론/양자중력이론
NB,물리학,NB01,입자/장물리,NB0105,가속기/충돌 물리
NB,물리학,NB01,입자/장물리,NB0106,중성미자/암흑물질 물리
NB,물리학,NB01,입자/장물리,NB0199,달리 분류되지 않는 입자/장물리
NB,물리학,NB02,통계물리,NB0201,통계역학
NB,물리학,NB02,통계물리,NB0202,무질서계
NB,물리학,NB02,통계물리,NB0203,비선형 동력학
NB,물리학,NB02,통계물리,NB0204,복잡계
NB,물리학,NB02,통계물리,NB0299,달리 분류되지 않는 통계물리
NB,물리학,NB03,핵물리,NB0301,핵구조
NB,물리학,NB03,핵물리,NB0302,핵반응/산란
NB,물리학,NB03,핵물리,NB0303,강입자 물리
NB,물리학,NB03,핵물리,NB0304,고에너지 중이온 반응
NB,물리학,NB03,핵물리,NB0305,원자핵 데이터
NB,물리학,NB03,핵물리,NB0399,달리 분류되지 않는 핵물리
NB,물리학,NB04,유체·플라즈마물리,NB0401,플라즈마 물리
NB,물리학,NB04,유체·플라즈마물리,NB0402,유체운동/수송론
NB,물리학,NB04,유체·플라즈마물리,NB0403,핵융합에너지
NB,물리학,NB04,유체·플라즈마물리,NB0499,달리 분류되지 않는 유체·플라즈마물리
NB,물리학,NB05,광학·양자전자학,NB0501,분광학
NB,물리학,NB05,광학·양자전자학,NB0502,양자광학
NB,물리학,NB05,광학·양자전자학,NB0503,레이저광학
NB,물리학,NB05,광학·양자전자학,NB0504,비선형광학
NB,물리학,NB05,광학·양자전자학,NB0505,광자학
NB,물리학,NB05,광학·양자전자학,NB0506,의광학
NB,물리학,NB05,광학·양자전자학,NB0507,기하/파동 광학
NB,물리학,NB05,광학·양자전자학,NB0508,디스플레이 광학
NB,물리학,NB05,광학·양자전자학,NB0509,나노 광학
NB,물리학,NB05,광학·양자전자학,NB0510,X선 광학
NB,물리학,NB05,광학·양자전자학,NB0599,달리 분류되지 않는 광학·양자전자학
NB,물리학,NB06,응집물질물리,NB0602,응집물질 계산과학
NB,물리학,NB06,응집물질물리,NB0605,표면/계면/박막
NB,물리학,NB06,응집물질물리,NB0607,반도체
NB,물리학,NB06,응집물질물리,NB0608,자성체
NB,물리학,NB06,응집물질물리,NB0609,유전체/강유전체
NB,물리학,NB06,응집물질물리,NB0612,무른물질/유기물질
NB,물리학,NB06,응집물질물리,NB0614,응집물성 측정법
NB,물리학,NB06,응집물질물리,NB0615,중시물리
NB,물리학,NB06,응집물질물리,NB0616,초전도체/저온물리
NB,물리학,NB06,응집물질물리,NB0617,나노구조/나노소자
NB,물리학,NB06,응집물질물리,NB0699,달리 분류되지 않는 응집물질물리
NB,물리학,NB07,원자/분자물리,NB0701,원자물리학
NB,물리학,NB07,원자/분자물리,NB0702,분자물리학
NB,물리학,NB07,원자/분자물리,NB0703,양자정보
NB,물리학,NB07,원자/분자물리,NB0799,달리 분류되지 않는 원자/분자물리
NB,물리학,NB08,천체물리,NB0805,중력 우주론
NB,물리학,NB08,천체물리,NB0806,고에너지천체
NB,물리학,NB08,천체물리,NB0807,중력파/다중신호천체물리
NB,물리학,NB08,천체물리,NB0899,달리 분류되지 않는 천체물리
NB,물리학,NB09,복합물리,NB0901,생물물리
NB,물리학,NB09,복합물리,NB0902,전산물리
NB,물리학,NB09,복합물리,NB0903,의학물리
NB,물리학,NB09,복합물리,NB0904,화학물리
NB,물리학,NB09,복합물리,NB0905,음향학
NB,물리학,NB09,복합물리,NB0999,달리 분류되지 않는 복합물리
NB,물리학,NB99,기타 물리학,NB9999,달리 분류되지 않는 물리학
NC,화학,NC01,물리화학,NC0101,열역학/통계열역학
NC,화학,NC01,물리화학,NC0102,양자화학/전산화학
NC,화학,NC01,물리화학,NC0103,분광학
NC,화학,NC01,물리화학,NC0104,반응 동력학
NC,화학,NC01,물리화학,NC0105,표면/계면화학
NC,화학,NC01,물리화학,NC0106,고체물리화학
NC,화학,NC01,물리화학,NC0107,생물리화학
NC,화학,NC01,물리화학,NC0108,재료물리화학
NC,화학,NC01,물리화학,NC0109,자기공명학
NC,화학,NC01,물리화학,NC0199,달리 분류되지 않는 물리화학
NC,화학,NC02,유기화학,NC0201,천연물화학
NC,화학,NC02,유기화학,NC0202,유기합성/전합성
NC,화학,NC02,유기화학,NC0203,유기합성방법론
NC,화학,NC02,유기화학,NC0204,이론/물리 유기화학
NC,화학,NC02,유기화학,NC0205,유기초분자화학
NC,화학,NC02,유기화학,NC0206,유기금속시약화학
NC,화학,NC02,유기화학,NC0207,생유기화학
NC,화학,NC02,유기화학,NC0208,의약/조합 화학
NC,화학,NC02,유기화학,NC0209,유기재료화학
NC,화학,NC02,유기화학,NC0210,유화학
NC,화학,NC02,유기화학,NC0299,달리 분류되지 않는 유기화학
NC,화학,NC03,무기화학,NC0301,이론무기화학
NC,화학,NC03,무기화학,NC0302,무기초분자화학
NC,화학,NC03,무기화학,NC0303,유기금속화학
NC,화학,NC03,무기화학,NC0304,생무기화학
NC,화학,NC03,무기화학,NC0305,고체무기화학/결정학
NC,화학,NC03,무기화학,NC0306,무기소재화학
NC,화학,NC03,무기화학,NC0307,촉매화학
NC,화학,NC03,무기화학,NC0308,무기의약화학
NC,화학,NC03,무기화학,NC0399,달리 분류되지 않는 무기화학
NC,화학,NC04,분석화학,NC0401,분리분석화학
NC,화학,NC04,분석화학,NC0402,분광분석화학
NC,화학,NC04,분석화학,NC0403,표면분석화학
NC,화학,NC04,분석화학,NC0404,구조분석화학
NC,화학,NC04,분석화학,NC0405,환경분석화학
NC,화학,NC04,분석화학,NC0406,질량분석학
NC,화학,NC04,분석화학,NC0407,화학기기학
NC,화학,NC04,분석화학,NC0408,생분석화학
NC,화학,NC04,분석화학,NC0409,마이크로칩 화학분석
NC,화학,NC04,분석화학,NC0499,달리 분류되지 않는 분석화학
NC,화학,NC05,고분자화학,NC0501,고분자 합성
NC,화학,NC05,고분자화학,NC0502,고분자 구조/물성
NC,화학,NC05,고분자화학,NC0503,고분자 물리화학
NC,화학,NC05,고분자화학,NC0504,생체 의료용 고분자
NC,화학,NC05,고분자화학,NC0505,전기/전자/광특성 고분자
NC,화학,NC05,고분자화학,NC0506,기능성 고분자
NC,화학,NC05,고분자화학,NC0507,환경친화성 고분자
NC,화학,NC05,고분자화학,NC0508,에너지 고분자
NC,화학,NC05,고분자화학,NC0599,달리 분류되지 않는 고분자화학
NC,화학,NC06,생화학,NC0601,핵산분자 생화학
NC,화학,NC06,생화학,NC0602,단백질/효소분자 생화학
NC,화학,NC06,생화학,NC0603,탄수화물분자 생화학
NC,화학,NC06,생화학,NC0604,지질분자 생화학
NC,화학,NC06,생화학,NC0605,구조생화학
NC,화학,NC06,생화학,NC0606,대사분자 생화학
NC,화학,NC06,생화학,NC0607,신경계분자 생화학
NC,화학,NC06,생화학,NC0608,단백질체학
NC,화학,NC06,생화학,NC0699,달리 분류되지 않는 생화학
NC,화학,NC07,광화학,NC0701,유기광화학
NC,화학,NC07,광화학,NC0702,무기광화학
NC,화학,NC07,광화학,NC0703,생물광화학
NC,화학,NC07,광화학,NC0704,고분자광화학
NC,화학,NC07,광화학,NC0705,물리광화학
NC,화학,NC07,광화학,NC0706,광소재화학
NC,화학,NC07,광화학,NC0707,태양에너지화학
NC,화학,NC07,광화학,NC0708,전기광화학
NC,화학,NC07,광화학,NC0799,달리 분류되지 않는 광화학
NC,화학,NC08,전기화학,NC0801,물리전기화학
NC,화학,NC08,전기화학,NC0802,분석전기화학
NC,화학,NC08,전기화학,NC0803,분자전기화학
NC,화학,NC08,전기화학,NC0804,에너지 변환/저장 전기화학
